timestamp,BNBUSDT,BTCUSDT,ETHUSDT
2025-04-15 16:10:00,584.7,84999.56,1624.32
2025-04-15 16:15:00,584.54,84976.01,1622.58
2025-04-15 16:20:00,584.35,84922.0,1621.22
2025-04-15 16:25:00,585.16,85013.0,1625.32
2025-04-15 16:30:00,585.09,84979.99,1623.87
2025-04-15 16:35:00,584.94,84896.23,1623.0
2025-04-15 16:40:00,584.67,84984.27,1623.93
2025-04-15 16:45:00,585.12,85000.01,1626.01
2025-04-15 16:50:00,584.7,84909.99,1625.18
2025-04-15 16:55:00,584.2,84860.81,1622.56
2025-04-15 17:00:00,584.79,84948.01,1624.74
2025-04-15 17:05:00,584.91,84926.01,1624.1
2025-04-15 17:10:00,585.37,84990.56,1626.54
2025-04-15 17:15:00,584.42,84862.8,1622.01
2025-04-15 17:20:00,583.67,84758.01,1616.44
2025-04-15 17:25:00,583.55,84739.14,1616.38
2025-04-15 17:30:00,583.41,84716.55,1615.28
2025-04-15 17:35:00,584.5,84806.01,1621.3
2025-04-15 17:40:00,584.86,84790.44,1620.92
2025-04-15 17:45:00,584.46,84793.82,1621.89
2025-04-15 17:50:00,583.27,84479.52,1614.56
2025-04-15 17:55:00,583.55,84483.23,1616.03
2025-04-15 18:00:00,583.17,84455.55,1616.14
2025-04-15 18:05:00,583.48,84551.27,1617.74
2025-04-15 18:10:00,583.6,84462.02,1614.76
2025-04-15 18:15:00,582.83,84267.24,1609.49
2025-04-15 18:20:00,582.62,84259.99,1607.33
2025-04-15 18:25:00,582.8,84320.01,1609.01
2025-04-15 18:30:00,583.47,84382.01,1611.79
2025-04-15 18:35:00,583.48,84379.03,1612.92
